time,id,x,y,angle,speed,lane
4.0,carflow0_1.0,21.93,-8.0,90.0,7.94,0
4.0,carflow1_0.0,7.52,-4.8,90.0,3.05,1
4.0,carflow1_1.0,22.95,-4.8,90.0,8.32,1
4.0,carflow2_0.0,7.4,-1.6,90.0,2.89,2
4.0,carflow2_1.0,22.94,-1.6,90.0,8.42,2
4.0,carflow3_0.0,192.51,1.6,270.0,3.08,3
4.0,carflow3_1.0,177.93,1.6,270.0,7.88,3
4.0,carflow4_0.0,192.49,4.8,270.0,3.04,4
4.0,carflow4_1.0,177.3,4.8,270.0,8.4,4
4.0,carflow5_0.0,192.52,8.0,270.0,3.07,5
4.0,carflow5_1.0,177.79,8.0,270.0,7.89,5
4.1,carflow0_0.0,7.49,-8.0,90.0,3.02,0
4.1,carflow0_1.0,22.74,-8.0,90.0,8.12,0
4.1,carflow1_0.0,7.84,-4.8,90.0,3.22,1
4.1,carflow1_1.0,23.81,-4.8,90.0,8.56,1
4.1,carflow2_0.0,7.7,-1.6,90.0,3.07,2
4.1,carflow2_1.0,23.8,-1.6,90.0,8.61,2
4.1,carflow3_0.0,192.18,1.6,270.0,3.3,3
4.1,carflow3_1.0,177.13,1.6,270.0,8.04,3
4.1,carflow4_0.0,192.16,4.8,270.0,3.22,4
4.1,carflow4_1.0,176.44,4.8,270.0,8.64,4
4.1,carflow5_0.0,192.19,8.0,270.0,3.24,5
4.1,carflow5_1.0,176.98,8.0,270.0,8.11,5
4.2,carflow0_0.0,7.81,-8.0,90.0,3.25,0
4.2,carflow0_1.0,23.58,-8.0,90.0,8.37,0
4.2,carflow1_0.0,8.19,-4.8,90.0,3.47,1
4.2,carflow1_1.0,24.68,-4.8,90.0,8.77,1
4.2,carflow2_0.0,8.03,-1.6,90.0,3.26,2
4.2,carflow2_1.0,24.68,-1.6,90.0,8.84,2
4.2,carflow3_0.0,191.84,1.6,270.0,3.47,3
4.2,carflow3_1.0,176.3,1.6,270.0,8.3,3
4.2,carflow4_0.0,191.82,4.8,270.0,3.41,4
4.2,carflow4_1.0,175.55,4.8,270.0,8.85,4
4.2,carflow5_0.0,191.85,8.0,270.0,3.43,5
4.2,carflow5_1.0,176.15,8.0,270.0,8.37,5
4.3,carflow0_0.0,8.16,-8.0,90.0,3.51,0
4.3,carflow0_1.0,24.44,-8.0,90.0,8.56,0
4.3,carflow1_0.0,8.56,-4.8,90.0,3.71,1
4.3,carflow1_1.0,25.59,-4.8,90.0,9.02,1
4.3,carflow2_0.0,8.38,-1.6,90.0,3.47,2
4.3,carflow2_1.0,25.58,-1.6,90.0,8.98,2
4.3,carflow3_0.0,191.47,1.6,270.0,3.68,3
4.3,carflow3_1.0,175.46,1.6,270.0,8.44,3
4.3,carflow4_0.0,191.47,4.8,270.0,3.57,4
4.3,carflow4_1.0,174.65,4.8,270.0,9.05,4
4.3,carflow5_0.0,191.49,8.0,270.0,3.59,5
4.3,carflow5_1.0,175.29,8.0,270.0,8.6,5
4.4,carflow0_0.0,8.53,-8.0,90.0,3.67,0
4.4,carflow0_1.0,25.31,-8.0,90.0,8.71,0
4.4,carflow1_0.0,8.95,-4.8,90.0,3.86,1
4.4,carflow1_1.0,26.5,-4.8,90.0,9.18,1
4.4,carflow2_0.0,8.74,-1.6,90.0,3.61,2
4.4,carflow2_1.0,26.5,-1.6,90.0,9.21,2
4.4,carflow3_0.0,191.09,1.6,270.0,3.83,3
4.4,carflow3_1.0,174.59,1.6,270.0,8.65,3
4.4,carflow4_0.0,191.09,4.8,270.0,3.75,4
4.4,carflow4_1.0,173.72,4.8,270.0,9.28,4
4.4,carflow5_0.0,191.11,8.0,270.0,3.83,5
4.4,carflow5_1.0,174.41,8.0,270.0,8.77,5
4.5,carflow0_0.0,8.92,-8.0,90.0,3.9,0
4.5,carflow0_1.0,26.2,-8.0,90.0,8.92,0
4.5,carflow1_0.0,9.35,-4.8,90.0,4.04,1
4.5,carflow1_1.0,27.43,-4.8,90.0,9.31,1
4.5,carflow2_0.0,9.11,-1.6,90.0,3.75,2
4.5,carflow2_1.0,27.45,-1.6,90.0,9.44,2
4.5,carflow3_0.0,190.68,1.6,270.0,4.01,3
4.5,carflow3_1.0,173.71,1.6,270.0,8.82,3
4.5,carflow4_0.0,190.7,4.8,270.0,3.95,4
4.5,carflow4_1.0,172.78,4.8,270.0,9.42,4
4.5,carflow5_0.0,190.71,8.0,270.0,3.98,5
4.5,carflow5_1.0,173.51,8.0,270.0,9.03,5
4.6,carflow0_0.0,9.33,-8.0,90.0,4.12,0
4.6,carflow0_1.0,27.11,-8.0,90.0,9.07,0
4.6,carflow1_0.0,9.77,-4.8,90.0,4.18,1
4.6,carflow1_1.0,28.38,-4.8,90.0,9.5,1
4.6,carflow2_0.0,9.51,-1.6,90.0,3.93,2
4.6,carflow2_1.0,28.41,-1.6,90.0,9.66,2
4.6,carflow3_0.0,190.27,1.6,270.0,4.19,3
4.6,carflow3_1.0,172.8,1.6,270.0,9.05,3
4.6,carflow4_0.0,190.28,4.8,270.0,4.12,4
4.6,carflow4_1.0,171.82,4.8,270.0,9.6,4
4.6,carflow5_0.0,190.3,8.0,270.0,4.11,5
4.6,carflow5_1.0,172.59,8.0,270.0,9.21,5
4.7,carflow0_0.0,9.76,-8.0,90.0,4.32,0
