time,id,x,y,angle,speed,lane
12.2,carflowV2I_2.0,887.0,1.6,270.0,11.44,3
12.2,carflowV2I_3.0,945.27,4.8,270.0,13.75,4
12.3,carflow0_0.0,75.29,-8.0,90.0,12.96,0
12.3,carflow0_1.0,106.61,-8.0,90.0,12.28,0
12.3,carflow1_0.0,94.46,-4.8,90.0,11.85,1
12.3,carflow1_1.0,64.84,-4.8,90.0,14.43,1
12.3,carflow2_0.0,909.99,4.8,270.0,12.91,4
12.3,carflow2_1.0,865.3,4.8,270.0,14.63,4
12.3,carflow3_0.0,904.24,8.0,270.0,14.99,5
12.3,carflow3_1.0,870.61,8.0,270.0,13.92,5
12.3,carflowV2I_0.0,33.05,-1.6,90.0,10.51,2
12.3,carflowV2I_1.0,131.71,-1.6,90.0,14.3,2
12.3,carflowV2I_2.0,885.85,1.6,270.0,11.51,3
12.3,carflowV2I_3.0,943.87,4.8,270.0,13.98,4
12.4,carflow0_0.0,76.58,-8.0,90.0,12.92,0
12.4,carflow0_1.0,107.83,-8.0,90.0,12.21,0
12.4,carflow1_0.0,95.64,-4.8,90.0,11.8,1
12.4,carflow1_1.0,66.28,-4.8,90.0,14.41,1
12.4,carflow2_0.0,908.7,4.8,270.0,12.95,4
12.4,carflow2_1.0,863.84,4.8,270.0,14.65,4
12.4,carflow3_0.0,902.74,8.0,270.0,14.93,5
12.4,carflow3_1.0,869.21,8.0,270.0,13.97,5
12.4,carflowV2I_0.0,34.12,-1.6,90.0,10.74,2
12.4,carflowV2I_1.0,133.14,-1.6,90.0,14.26,2
12.4,carflowV2I_2.0,884.7,1.6,270.0,11.48,3
12.4,carflowV2I_3.0,942.45,4.8,270.0,14.15,4
12.5,carflow0_0.0,77.87,-8.0,90.0,12.92,0
12.5,carflow0_1.0,109.06,-8.0,90.0,12.28,0
12.5,carflow1_0.0,96.83,-4.8,90.0,11.82,1
12.5,carflow1_1.0,67.72,-4.8,90.0,14.37,1
12.5,carflow2_0.0,907.41,4.8,270.0,12.93,4
12.5,carflow2_1.0,862.37,4.8,270.0,14.65,4
12.5,carflow3_0.0,901.24,8.0,270.0,15.03,5
