time,id,x,y,angle,speed,lane
12.2,carflow1_1.0,126.2,-4.8,90.0,13.97,1
12.2,carflow1_2.0,93.4,-4.8,90.0,14.92,1
12.2,carflow2_1.0,132.78,-1.6,90.0,14.71,2
12.2,carflow2_2.0,89.23,-1.6,90.0,12.95,2
12.3,carflow1_1.0,127.6,-4.8,90.0,14.01,1
12.3,carflow1_2.0,94.89,-4.8,90.0,14.93,1
12.3,carflow2_1.0,134.25,-1.6,90.0,14.72,2
12.3,carflow2_2.0,90.53,-1.6,90.0,12.95,2
12.4,carflow1_1.0,129.0,-4.8,90.0,14.01,1
12.4,carflow1_2.0,96.38,-4.8,90.0,14.92,1
12.4,carflow2_1.0,135.72,-1.6,90.0,14.64,2
12.4,carflow2_2.0,91.82,-1.6,90.0,12.92,2
12.5,carflow1_1.0,130.4,-4.8,90.0,13.95,1
12.5,carflow1_2.0,97.88,-4.8,90.0,14.95,1
12.5,carflow2_1.0,137.18,-1.6,90.0,14.6,2
12.5,carflow2_2.0,93.11,-1.6,90.0,12.91,2
12.6,carflow1_1.0,131.8,-4.8,90.0,13.98,1
12.6,carflow1_2.0,99.38,-4.8,90.0,14.99,1
12.6,carflow2_1.0,138.64,-1.6,90.0,14.66,2
12.6,carflow2_2.0,94.41,-1.6,90.0,12.97,2
12.7,carflow1_1.0,133.19,-4.8,90.0,13.97,1
12.7,carflow1_2.0,100.78,-4.8,90.0,14.99,1
12.7,carflow2_1.0,140.11,-1.6,90.0,14.67,2
12.7,carflow2_2.0,95.71,-1.6,90.0,12.98,2
12.8,carflow1_1.0,134.6,-4.8,90.0,14.03,1
12.8,carflow1_2.0,102.27,-4.8,90.0,14.95,1
12.8,carflow2_1.0,141.57,-1.6,90.0,14.61,2
12.8,carflow2_2.0,97.0,-1.6,90.0,12.92,2
12.9,carflow1_1.0,136.0,-4.8,90.0,14.03,1
12.9,carflow1_2.0,103.76,-4.8,90.0,14.92,1
12.9,carflow2_1.0,143.04,-1.6,90.0,14.69,2
12.9,carflow2_2.0,98.3,-1.6,90.0,12.99,2
13.0,carflow1_1.0,137.39,-4.8,90.0,13.93,1
13.0,carflow1_2.0,105.26,-4.8,90.0,15.01,1
13.0,carflow2_1.0,144.5,-1.6,90.0,14.64,2
13.0,carflow2_2.0,99.6,-1.6,90.0,13.02,2
13.1,carflow1_1.0,138.79,-4.8,90.0,13.98,1
13.1,carflow1_2.0,106.77,-4.8,90.0,15.01,1
13.1,carflow2_1.0,145.97,-1.6,90.0,14.61,2
13.1,carflow2_2.0,100.8,-1.6,90.0,13.0,2
13.2,carflow1_1.0,140.19,-4.8,90.0,13.97,1
13.2,carflow1_2.0,108.26,-4.8,90.0,14.94,1
13.2,carflow2_1.0,147.43,-1.6,90.0,14.65,2
13.2,carflow2_2.0,102.1,-1.6,90.0,12.97,2
13.3,carflow1_1.0,141.58,-4.8,90.0,13.96,1
13.3,carflow1_2.0,109.76,-4.8,90.0,14.99,1
13.3,carflow2_1.0,148.9,-1.6,90.0,14.65,2
13.3,carflow2_2.0,103.4,-1.6,90.0,12.99,2
13.4,carflow1_1.0,142.98,-4.8,90.0,13.99,1
13.4,carflow1_2.0,111.26,-4.8,90.0,15.03,1
13.4,carflow2_1.0,150.37,-1.6,90.0,14.7,2
13.4,carflow2_2.0,104.69,-1.6,90.0,12.96,2
13.5,carflow1_1.0,144.38,-4.8,90.0,14.01,1
13.5,carflow1_2.0,112.76,-4.8,90.0,14.95,1
13.5,carflow2_1.0,151.83,-1.6,90.0,14.6,2
13.5,carflow2_2.0,105.99,-1.6,90.0,12.94,2
13.6,carflow1_1.0,145.78,-4.8,90.0,13.99,1
13.6,carflow1_2.0,114.26,-4.8,90.0,14.99,1
13.6,carflow2_1.0,153.29,-1.6,90.0,14.6,2
13.6,carflow2_2.0,107.29,-1.6,90.0,13.01,2
13.7,carflow1_1.0,147.18,-4.8,90.0,13.98,1
13.7,carflow1_2.0,115.75,-4.8,90.0,14.96,1
13.7,carflow2_1.0,154.75,-1.6,90.0,14.65,2
13.7,carflow2_2.0,108.59,-1.6,90.0,13.02,2
13.8,carflow1_1.0,148.57,-4.8,90.0,13.94,1
13.8,carflow1_2.0,117.25,-4.8,90.0,14.96,1
13.8,carflow2_1.0,156.22,-1.6,90.0,14.66,2
13.8,carflow2_2.0,109.88,-1.6,90.0,12.95,2
13.9,carflow1_1.0,149.97,-4.8,90.0,13.97,1
13.9,carflow1_2.0,118.74,-4.8,90.0,14.93,1
13.9,carflow2_1.0,157.68,-1.6,90.0,14.61,2
13.9,carflow2_2.0,111.19,-1.6,90.0,13.03,2
14.0,carflow1_1.0,151.37,-4.8,90.0,13.98,1
14.0,carflow1_2.0,120.24,-4.8,90.0,15.02,1
14.0,carflow2_1.0,159.14,-1.6,90.0,14.62,2
14.0,carflow2_2.0,112.49,-1.6,90.0,13.0,2
14.1,carflow1_1.0,152.76,-4.8,90.0,13.95,1
14.1,carflow1_2.0,121.74,-4.8,90.0,14.92,1
14.1,carflow2_1.0,160.6,-1.6,90.0,14.61,2
14.1,carflow2_2.0,113.79,-1.6,90.0,12.99,2
14.2,carflow1_1.0,154.16,-4.8,90.0,13.96,1
14.2,carflow1_2.0,123.23,-4.8,90.0,14.91,1
14.2,carflow2_1.0,162.07,-1.6,90.0,14.68,2
14.2,carflow2_2.0,115.08,-1.6,90.0,12.92,2
14.3,carflow1_1.0,155.56,-4.8,90.0,13.97,1
14.3,carflow1_2.0,124.73,-4.8,90.0,15.02,1
14.3,carflow2_1.0,163.53,-1.6,90.0,14.66,2
14.3,carflow2_2.0,116.37,-1.6,90.0,12.97,2
14.4,carflow1_1.0,156.95,-4.8,90.0,13.95,1
14.4,carflow1_2.0,126.23,-4.8,90.0,14.99,1
14.4,carflow2_1.0,165.0,-1.6,90.0,14.65,2
14.4,carflow2_2.0,117.67,-1.6,90.0,13.0,2
14.5,carflow1_1.0,158.35,-4.8,90.0,14.03,1
14.5,carflow1_2.0,127.73,-4.8,90.0,15.03,1
14.5,carflow2_1.0,166.46,-1.6,90.0,14.66,2
14.5,carflow2_2.0,118.97,-1.6,90.0,12.92,2
14.6,carflow1_1.0,159.76,-4.8,90.0,14.01,1
14.6,carflow1_2.0,129.22,-4.8,90.0,14.93,1
14.6,carflow2_1.0,167.93,-1.6,90.0,14.67,2
14.6,carflow2_2.0,120.27,-1.6,90.0,13.0,2
14.7,carflow1_1.0,161.15,-4.8,90.0,13.92,1
14.7,carflow1_2.0,130.71,-4.8,90.0,14.91,1
14.7,carflow2_1.0,169.39,-1.6,90.0,14.61,2
14.7,carflow2_2.0,121.57,-1.6,90.0,13.0,2
14.8,carflow1_1.0,162.54,-4.8,90.0,13.96,1
14.8,carflow1_2.0,132.21,-4.8,90.0,14.97,1
14.8,carflow2_1.0,170.85,-1.6,90.0,14.61,2
14.8,carflow2_2.0,122.87,-1.6,90.0,13.0,2
14.9,carflow1_1.0,163.93,-4.8,90.0,13.91,1
14.9,carflow1_2.0,133.7,-4.8,90.0,14.92,1
14.9,carflow2_1.0,172.32,-1.6,90.0,14.64,2
14.9,carflow2_2.0,124.16,-1.6,90.0,12.97,2
15.0,carflow1_1.0,165.33,-4.8,90.0,13.91,1
15.0,carflow1_2.0,135.2,-4.8,90.0,15.01,1
15.0,carflow2_1.0,173.78,-1.6,90.0,14.63,2
15.0,carflow2_2.0,125.46,-1.6,90.0,12.95,2
15.1,carflow1_1.0,166.72,-4.8,90.0,13.95,1
15.1,carflow1_2.0,136.7,-4.8,90.0,14.91,1
15.1,carflow2_1.0,175.24,-1.6,90.0,14.63,2
15.1,carflow2_2.0,126.76,-1.6,90.0,13.0,2
15.2,carflow1_1.0,168.11,-4.8,90.0,13.91,1
15.2,carflow1_2.0,138.19,-4.8,90.0,14.95,1
15.2,carflow2_1.0,176.71,-1.6,90.0,14.67,2
15.2,carflow2_2.0,128.06,-1.6,90.0,12.97,2
15.3,carflow1_1.0,169.51,-4.8,90.0,13.97,1
15.3,carflow1_2.0,139.69,-4.8,90.0,15.02,1
15.3,carflow2_1.0,178.17,-1.6,90.0,14.65,2
15.3,carflow2_2.0,129.35,-1.6,90.0,12.99,2
15.4,carflow1_1.0,170.91,-4.8,90.0,14.02,1
15.4,carflow1_2.0,141.19,-4.8,90.0,14.97,1
15.4,carflow2_1.0,179.64,-1.6,90.0,14.66,2
15.4,carflow2_2.0,130.64,-1.6,90.0,12.91,2
15.5,carflow1_1.0,172.3,-4.8,90.0,13.91,1
15.5,carflow1_2.0,142.69,-4.8,90.0,15.0,1
15.5,carflow2_1.0,181.1,-1.6,90.0,14.6,2
15.5,carflow2_2.0,131.94,-1.6,90.0,12.91,2
15.6,carflow1_1.0,173.7,-4.8,90.0,13.98,1
15.6,carflow1_2.0,144.19,-4.8,90.0,14.96,1
15.6,carflow2_1.0,182.57,-1.6,90.0,14.67,2
15.6,carflow2_2.0,133.23,-1.6,90.0,12.91,2
15.7,carflow1_1.0,175.09,-4.8,90.0,13.93,1
15.7,carflow1_2.0,145.68,-4.8,90.0,14.99,1
15.7,carflow2_1.0,184.04,-1.6,90.0,14.69,2
15.7,carflow2_2.0,134.52,-1.6,90.0,12.93,2
15.8,carflow1_1.0,176.48,-4.8,90.0,13.91,1
15.8,carflow1_2.0,147.18,-4.8,90.0,15.0,1
15.8,carflow2_1.0,185.5,-1.6,90.0,14.61,2
15.8,carflow2_2.0,135.82,-1.6,90.0,12.96,2
15.9,carflow1_1.0,177.88,-4.8,90.0,13.97,1
15.9,carflow1_2.0,148.69,-4.8,90.0,15.02,1
15.9,carflow2_1.0,186.96,-1.6,90.0,14.68,2
15.9,carflow2_2.0,137.11,-1.6,90.0,12.95,2
16.0,carflow1_1.0,179.28,-4.8,90.0,14.01,1
16.0,carflow1_2.0,150.18,-4.8,90.0,14.92,1
16.0,carflow2_1.0,188.43,-1.6,90.0,14.64,2
16.0,carflow2_2.0,138.41,-1.6,90.0,12.99,2
16.1,carflow1_1.0,180.68,-4.8,90.0,14.0,1
16.1,carflow1_2.0,151.68,-4.8,90.0,15.02,1
16.1,carflow2_1.0,189.9,-1.6,90.0,14.69,2
16.1,carflow2_2.0,139.71,-1.6,90.0,13.01,2
16.2,carflow1_1.0,182.08,-4.8,90.0,13.97,1
16.2,carflow1_2.0,153.18,-4.8,90.0,14.96,1
16.2,carflow2_1.0,191.37,-1.6,90.0,14.72,2
16.2,carflow2_2.0,141.01,-1.6,90.0,13.03,2
16.3,carflow1_1.0,183.47,-4.8,90.0,13.93,1
16.3,carflow1_2.0,154.68,-4.8,90.0,14.99,1
16.3,carflow2_1.0,192.84,-1.6,90.0,14.69,2
16.3,carflow2_2.0,142.31,-1.6,90.0,12.94,2
16.4,carflow1_1.0,184.86,-4.8,90.0,13.95,1
16.4,carflow1_2.0,156.17,-4.8,90.0,14.97,1
16.4,carflow2_1.0,194.31,-1.6,90.0,14.69,2
16.4,carflow2_2.0,143.6,-1.6,90.0,12.92,2
16.5,carflow1_1.0,186.26,-4.8,90.0,13.91,1
16.5,carflow1_2.0,157.67,-4.8,90.0,15.0,1
16.5,carflow2_1.0,195.77,-1.6,90.0,14.63,2
16.5,carflow2_2.0,144.9,-1.6,90.0,13.0,2
16.6,carflow1_1.0,187.65,-4.8,90.0,13.98,1
16.6,carflow1_2.0,159.17,-4.8,90.0,14.95,1
16.6,carflow2_1.0,197.24,-1.6,90.0,14.67,2
16.6,carflow2_2.0,146.19,-1.6,90.0,12.92,2
16.7,carflow1_1.0,189.05,-4.8,90.0,13.97,1
16.7,carflow1_2.0,160.67,-4.8,90.0,15.01,1
16.7,carflow2_1.0,198.7,-1.6,90.0,14.65,2
16.7,carflow2_2.0,147.49,-1.6,90.0,12.98,2
16.8,carflow1_1.0,190.44,-4.8,90.0,13.93,1
16.8,carflow1_2.0,162.17,-4.8,90.0,14.97,1
16.8,carflow2_2.0,148.79,-1.6,90.0,13.03,2
16.9,carflow1_1.0,191.84,-4.8,90.0,13.98,1
16.9,carflow1_2.0,163.67,-4.8,90.0,15.03,1
16.9,carflow2_2.0,150.09,-1.6,90.0,12.97,2
17.0,carflow1_1.0,193.24,-4.8,90.0,14.02,1
17.0,carflow1_2.0,165.16,-4.8,90.0,14.94,1
17.0,carflow2_2.0,151.39,-1.6,90.0,12.97,2
17.1,carflow1_1.0,194.64,-4.8,90.0,13.94,1
17.1,carflow1_2.0,166.66,-4.8,90.0,15.02,1
17.1,carflow2_2.0,152.68,-1.6,90.0,12.94,2
17.2,carflow1_1.0,196.03,-4.8,90.0,13.95,1
17.2,carflow1_2.0,168.16,-4.8,90.0,14.95,1
17.2,carflow2_2.0,153.98,-1.6,90.0,13.01,2
17.3,carflow1_1.0,197.43,-4.8,90.0,13.93,1
17.3,carflow1_2.0,169.66,-4.8,90.0,15.02,1
17.3,carflow2_2.0,155.28,-1.6,90.0,12.95,2
17.4,carflow1_1.0,198.82,-4.8,90.0,13.93,1
17.4,carflow1_2.0,171.16,-4.8,90.0,14.96,1
17.4,carflow2_2.0,156.58,-1.6,90.0,12.99,2
17.5,carflow1_2.0,172.65,-4.8,90.0,14.94,1
17.5,carflow2_2.0,157.87,-1.6,90.0,12.91,2
17.6,carflow1_2.0,174.15,-4.8,90.0,14.95,1
17.6,carflow2_2.0,159.16,-1.6,90.0,12.91,2
17.7,carflow1_2.0,175.64,-4.8,90.0,14.99,1
17.7,carflow2_2.0,160.45,-1.6,90.0,12.93,2
17.8,carflow1_2.0,177.15,-4.8,90.0,15.01,1
17.8,carflow2_2.0,161.75,-1.6,90.0,13.0,2
17.9,carflow1_2.0,178.64,-4.8,90.0,14.98,1
17.9,carflow2_2.0,163.05,-1.6,90.0,12.94,2
18.0,carflow1_2.0,180.14,-4.8,90.0,14.96,1
18.0,carflow2_2.0,164.34,-1.6,90.0,12.95,2
18.1,carflow1_2.0,181.63,-4.8,90.0,14.95,1
18.1,carflow2_2.0,165.64,-1.6,90.0,13.02,2
18.2,carflow1_2.0,183.13,-4.8,90.0,14.97,1
18.2,carflow2_2.0,166.94,-1.6,90.0,13.02,2
18.3,carflow1_2.0,184.62,-4.8,90.0,14.94,1
18.3,carflow2_2.0,168.24,-1.6,90.0,12.94,2
18.4,carflow1_2.0,186.12,-4.8,90.0,14.98,1
18.4,carflow2_2.0,169.54,-1.6,90.0,13.03,2
18.5,carflow1_2.0,187.62,-4.8,90.0,14.93,1
18.5,carflow2_2.0,170.83,-1.6,90.0,12.91,2
18.6,carflow1_2.0,189.11,-4.8,90.0,14.91,1
18.6,carflow2_2.0,172.13,-1.6,90.0,12.98,2
18.7,carflow1_2.0,190.6,-4.8,90.0,14.95,1
18.7,carflow2_2.0,173.42,-1.6,90.0,12.91,2
18.8,carflow1_2.0,192.1,-4.8,90.0,14.97,1
18.8,carflow2_2.0,174.72,-1.6,90.0,12.99,2
18.9,carflow1_2.0,193.59,-4.8,90.0,14.95,1
18.9,carflow2_2.0,176.02,-1.6,90.0,12.95,2
19.0,carflow1_2.0,195.09,-4.8,90.0,14.94,1
19.0,carflow2_2.0,177.31,-1.6,90.0,12.97,2
19.1,carflow1_2.0,196.58,-4.8,90.0,14.97,1
19.1,carflow2_2.0,178.61,-1.6,90.0,12.96,2
19.2,carflow1_2.0,198.08,-4.8,90.0,14.96,1
19.2,carflow2_2.0,179.9,-1.6,90.0,12.94,2
19.3,carflow1_2.0,199.58,-4.8,90.0,15.03,1
19.3,carflow2_2.0,181.2,-1.6,90.0,12.94,2
19.4,carflow2_2.0,182.5,-1.6,90.0,12.98,2
19.5,carflow2_2.0,183.79,-1.6,90.0,12.97,2
19.6,carflow2_2.0,185.09,-1.6,90.0,12.96,2
19.7,carflow2_2.0,186.38,-1.6,90.0,12.92,2
19.8,carflow2_2.0,187.68,-1.6,90.0,13.0,2
19.9,carflow2_2.0,188.98,-1.6,90.0,12.98,2
20.0,carflow2_2.0,190.28,-1.6,90.0,12.99,2
20.1,carflow2_2.0,191.57,-1.6,90.0,12.91,2
20.2,carflow2_2.0,192.87,-1.6,90.0,13.02,2
20.3,carflow2_2.0,194.17,-1.6,90.0,12.96,2
20.4,carflow2_2.0,195.47,-1.6,90.0,12.99,2
20.5,carflow2_2.0,196.76,-1.6,90.0,12.91,2
20.6,carflow2_2.0,198.06,-1.6,90.0,13.02,2
20.7,carflow2_2.0,199.35,-1.6,90.0,12.96,2
