time,id,x,y,angle,speed,lane
3.9,carflow0_0.0,7.22,-4.8,90.0,2.86,1
3.9,carflow0_1.0,22.12,-4.8,90.0,8.19,1
3.9,carflow1_0.0,7.11,-1.6,90.0,2.69,2
3.9,carflow1_1.0,22.1,-1.6,90.0,8.27,2
3.9,carflow2_0.0,192.82,1.6,270.0,2.9,3
3.9,carflow2_1.0,178.72,1.6,270.0,7.75,3
3.9,carflow3_0.0,192.79,4.8,270.0,2.91,4
3.9,carflow3_1.0,178.14,4.8,270.0,8.27,4
4.0,carflow0_0.0,7.52,-4.8,90.0,3.05,1
4.0,carflow0_1.0,22.95,-4.8,90.0,8.32,1
4.0,carflow1_0.0,7.4,-1.6,90.0,2.89,2
4.0,carflow1_1.0,22.94,-1.6,90.0,8.42,2
4.0,carflow2_0.0,192.51,1.6,270.0,3.08,3
4.0,carflow2_1.0,177.93,1.6,270.0,7.88,3
4.0,carflow3_0.0,192.49,4.8,270.0,3.04,4
4.0,carflow3_1.0,177.3,4.8,270.0,8.4,4
4.1,carflow0_0.0,7.84,-4.8,90.0,3.22,1
4.1,carflow0_1.0,23.81,-4.8,90.0,8.56,1
4.1,carflow1_0.0,7.7,-1.6,90.0,3.07,2
4.1,carflow1_1.0,23.8,-1.6,90.0,8.61,2
4.1,carflow2_0.0,192.18,1.6,270.0,3.3,3
4.1,carflow2_1.0,177.13,1.6,270.0,8.04,3
4.1,carflow3_0.0,192.16,4.8,270.0,3.22,4
4.1,carflow3_1.0,176.44,4.8,270.0,8.64,4
4.2,carflow0_0.0,8.19,-4.8,90.0,3.47,1
4.2,carflow0_1.0,24.68,-4.8,90.0,8.77,1
4.2,carflow1_0.0,8.03,-1.6,90.0,3.26,2
4.2,carflow1_1.0,24.68,-1.6,90.0,8.84,2
4.2,carflow2_0.0,191.84,1.6,270.0,3.47,3
4.2,carflow2_1.0,176.3,1.6,270.0,8.3,3
4.2,carflow3_0.0,191.82,4.8,270.0,3.41,4
4.2,carflow3_1.0,175.55,4.8,270.0,8.85,4
4.3,carflow0_0.0,8.56,-4.8,90.0,3.71,1
4.3,carflow0_1.0,25.59,-4.8,90.0,9.02,1
4.3,carflow1_0.0,8.38,-1.6,90.0,3.47,2
4.3,carflow1_1.0,25.58,-1.6,90.0,8.98,2
4.3,carflow2_0.0,191.47,1.6,270.0,3.68,3
4.3,carflow2_1.0,175.46,1.6,270.0,8.44,3
4.3,carflow3_0.0,191.47,4.8,270.0,3.57,4
4.3,carflow3_1.0,174.65,4.8,270.0,9.05,4
4.4,carflow0_0.0,8.95,-4.8,90.0,3.86,1
4.4,carflow0_1.0,26.5,-4.8,90.0,9.18,1
4.4,carflow1_0.0,8.74,-1.6,90.0,3.61,2
4.4,carflow1_1.0,26.5,-1.6,90.0,9.21,2
4.4,carflow2_0.0,191.09,1.6,270.0,3.83,3
4.4,carflow2_1.0,174.59,1.6,270.0,8.65,3
4.4,carflow3_0.0,191.09,4.8,270.0,3.75,4
4.4,carflow3_1.0,173.72,4.8,270.0,9.28,4
4.5,carflow0_0.0,9.35,-4.8,90.0,4.04,1
4.5,carflow0_1.0,27.43,-4.8,90.0,9.31,1
4.5,carflow1_0.0,9.11,-1.6,90.0,3.75,2
4.5,carflow1_1.0,27.45,-1.6,90.0,9.44,2
4.5,carflow2_0.0,190.68,1.6,270.0,4.01,3
4.5,carflow2_1.0,173.71,1.6,270.0,8.82,3
4.5,carflow3_0.0,190.7,4.8,270.0,3.95,4
4.5,carflow3_1.0,172.78,4.8,270.0,9.42,4
4.6,carflow0_0.0,9.77,-4.8,90.0,4.18,1
4.6,carflow0_1.0,28.38,-4.8,90.0,9.5,1
4.6,carflow1_0.0,9.51,-1.6,90.0,3.93,2
4.6,carflow1_1.0,28.41,-1.6,90.0,9.66,2
4.6,carflow2_0.0,190.27,1.6,270.0,4.19,3
4.6,carflow2_1.0,172.8,1.6,270.0,9.05,3
4.6,carflow3_0.0,190.28,4.8,270.0,4.12,4
4.6,carflow3_1.0,171.82,4.8,270.0,9.6,4
4.7,carflow0_0.0,10.2,-4.8,90.0,4.31,1
4.7,carflow0_1.0,29.35,-4.8,90.0,9.64,1
4.7,carflow1_0.0,9.92,-1.6,90.0,4.1,2
4.7,carflow1_1.0,29.4,-1.6,90.0,9.86,2
4.7,carflow2_0.0,189.82,1.6,270.0,4.41,3
4.7,carflow2_1.0,171.88,1.6,270.0,9.23,3
4.7,carflow3_0.0,189.86,4.8,270.0,4.25,4
4.7,carflow3_1.0,170.84,4.8,270.0,9.75,4
4.8,carflow0_0.0,10.65,-4.8,90.0,4.49,1
4.8,carflow0_1.0,30.34,-4.8,90.0,9.87,1
4.8,carflow1_0.0,10.34,-1.6,90.0,4.26,2
4.8,carflow1_1.0,30.4,-1.6,90.0,10.04,2
4.8,carflow2_0.0,189.36,1.6,270.0,4.61,3
4.8,carflow2_1.0,170.94,1.6,270.0,9.41,3
4.8,carflow3_0.0,189.42,4.8,270.0,4.43,4
4.8,carflow3_1.0,169.85,4.8,270.0,9.93,4
4.9,carflow0_0.0,11.11,-4.8,90.0,4.62,1
4.9,carflow0_1.0,31.34,-4.8,90.0,10.0,1
4.9,carflow1_0.0,10.79,-1.6,90.0,4.47,2
4.9,carflow1_1.0,31.43,-1.6,90.0,10.26,2
4.9,carflow2_0.0,188.89,1.6,270.0,4.75,3
4.9,carflow2_1.0,169.98,1.6,270.0,9.57,3
4.9,carflow3_0.0,188.95,4.8,270.0,4.62,4
4.9,carflow3_1.0,168.84,4.8,270.0,10.12,4
5.0,carflow0_0.0,11.59,-4.8,90.0,4.82,1
5.0,carflow0_1.0,32.35,-4.8,90.0,10.17,1
5.0,carflow1_0.0,11.25,-1.6,90.0,4.65,2
5.0,carflow1_1.0,32.48,-1.6,90.0,10.46,2
5.0,carflow2_0.0,188.39,1.6,270.0,4.96,3
5.0,carflow2_1.0,169.01,1.6,270.0,9.72,3
5.0,carflow3_0.0,188.47,4.8,270.0,4.86,4
5.0,carflow3_1.0,167.81,4.8,270.0,10.3,4
5.1,carflow0_0.0,12.1,-4.8,90.0,5.06,1
5.1,carflow0_1.0,33.39,-4.8,90.0,10.42,1
5.1,carflow1_0.0,11.74,-1.6,90.0,4.85,2
5.1,carflow1_1.0,33.54,-1.6,90.0,10.68,2
5.1,carflow2_0.0,187.87,1.6,270.0,5.22,3
5.1,carflow2_1.0,168.02,1.6,270.0,9.93,3
5.1,carflow3_0.0,187.96,4.8,270.0,5.05,4
5.1,carflow3_1.0,166.76,4.8,270.0,10.48,4
5.2,carflow0_0.0,12.62,-4.8,90.0,5.2,1
5.2,carflow0_1.0,34.46,-4.8,90.0,10.61,1
5.2,carflow1_0.0,12.24,-1.6,90.0,4.98,2
5.2,carflow1_1.0,34.63,-1.6,90.0,10.81,2
5.2,carflow2_0.0,187.33,1.6,270.0,5.39,3
5.2,carflow2_1.0,167.0,1.6,270.0,10.17,3
5.2,carflow3_0.0,187.44,4.8,270.0,5.23,4
5.2,carflow3_1.0,165.7,4.8,270.0,10.65,4
5.3,carflow0_0.0,13.16,-4.8,90.0,5.4,1
5.3,carflow0_1.0,35.54,-4.8,90.0,10.83,1
5.3,carflow1_0.0,12.76,-1.6,90.0,5.19,2
5.3,carflow1_1.0,35.72,-1.6,90.0,10.95,2
5.3,carflow2_0.0,186.77,1.6,270.0,5.62,3
5.3,carflow2_1.0,165.96,1.6,270.0,10.4,3
5.3,carflow3_0.0,186.89,4.8,270.0,5.48,4
5.3,carflow3_1.0,164.61,4.8,270.0,10.88,4
5.4,carflow0_0.0,13.71,-4.8,90.0,5.55,1
5.4,carflow0_1.0,36.64,-4.8,90.0,11.01,1
5.4,carflow1_0.0,13.3,-1.6,90.0,5.41,2
5.4,carflow1_1.0,36.83,-1.6,90.0,11.09,2
5.4,carflow2_0.0,186.19,1.6,270.0,5.82,3
5.4,carflow2_1.0,164.9,1.6,270.0,10.61,3
5.4,carflow3_0.0,186.32,4.8,270.0,5.68,4
5.4,carflow3_1.0,163.49,4.8,270.0,11.13,4
5.5,carflow0_0.0,14.28,-4.8,90.0,5.68,1
5.5,carflow0_1.0,37.76,-4.8,90.0,11.22,1
5.5,carflow1_0.0,13.85,-1.6,90.0,5.56,2
5.5,carflow1_1.0,37.95,-1.6,90.0,11.24,2
5.5,carflow2_0.0,185.59,1.6,270.0,5.95,3
5.5,carflow2_1.0,163.82,1.6,270.0,10.85,3
5.5,carflow3_0.0,185.74,4.8,270.0,5.86,4
5.5,carflow3_1.0,162.36,4.8,270.0,11.32,4
5.6,carflow0_0.0,14.87,-4.8,90.0,5.88,1
5.6,carflow0_1.0,38.9,-4.8,90.0,11.43,1
5.6,carflow1_0.0,14.43,-1.6,90.0,5.78,2
5.6,carflow1_1.0,39.1,-1.6,90.0,11.42,2
5.6,carflow2_0.0,184.98,1.6,270.0,6.11,3
5.6,carflow2_1.0,162.71,1.6,270.0,11.02,3
5.6,carflow3_0.0,185.14,4.8,270.0,6.02,4
5.6,carflow3_1.0,161.21,4.8,270.0,11.5,4
5.7,carflow0_0.0,15.48,-4.8,90.0,6.12,1
5.7,carflow0_1.0,40.07,-4.8,90.0,11.67,1
5.7,carflow1_0.0,15.03,-1.6,90.0,5.95,2
5.7,carflow1_1.0,40.26,-1.6,90.0,11.6,2
5.7,carflow2_0.0,184.35,1.6,270.0,6.3,3
5.7,carflow2_1.0,161.6,1.6,270.0,11.16,3
5.7,carflow3_0.0,184.51,4.8,270.0,6.26,4
5.7,carflow3_1.0,160.04,4.8,270.0,11.75,4
5.8,carflow0_0.0,16.12,-4.8,90.0,6.34,1
5.8,carflow0_1.0,41.25,-4.8,90.0,11.82,1
5.8,carflow1_0.0,15.64,-1.6,90.0,6.18,2
5.8,carflow1_1.0,41.44,-1.6,90.0,11.82,2
5.8,carflow2_0.0,183.7,1.6,270.0,6.54,3
5.8,carflow2_1.0,160.47,1.6,270.0,11.29,3
5.8,carflow3_0.0,183.86,4.8,270.0,6.49,4
5.8,carflow3_1.0,158.85,4.8,270.0,11.89,4
5.9,carflow0_0.0,16.77,-4.8,90.0,6.53,1
5.9,carflow0_1.0,42.46,-4.8,90.0,12.06,1
5.9,carflow1_0.0,16.29,-1.6,90.0,6.43,2
5.9,carflow1_1.0,42.64,-1.6,90.0,12.06,2
5.9,carflow2_0.0,183.02,1.6,270.0,6.79,3
5.9,carflow2_1.0,159.32,1.6,270.0,11.49,3
5.9,carflow3_0.0,183.19,4.8,270.0,6.72,4
5.9,carflow3_1.0,157.64,4.8,270.0,12.1,4
6.0,carflow0_0.0,17.44,-4.8,90.0,6.69,1
6.0,carflow0_1.0,43.68,-4.8,90.0,12.24,1
6.0,carflow1_0.0,16.95,-1.6,90.0,6.66,2
6.0,carflow1_1.0,43.87,-1.6,90.0,12.31,2
6.0,carflow2_0.0,182.32,1.6,270.0,6.96,3
6.0,carflow2_1.0,158.15,1.6,270.0,11.69,3
6.0,carflow3_0.0,182.5,4.8,270.0,6.89,4
6.0,carflow3_1.0,156.41,4.8,270.0,12.25,4
6.1,carflow0_0.0,18.12,-4.8,90.0,6.86,1
6.1,carflow0_1.0,44.93,-4.8,90.0,12.45,1
6.1,carflow1_0.0,17.64,-1.6,90.0,6.88,2
6.1,carflow1_1.0,45.12,-1.6,90.0,12.48,2
6.1,carflow2_0.0,181.6,1.6,270.0,7.18,3
6.1,carflow2_1.0,156.97,1.6,270.0,11.84,3
6.1,carflow3_0.0,181.79,4.8,270.0,7.07,4
6.1,carflow3_1.0,155.17,4.8,270.0,12.42,4
6.2,carflow0_0.0,18.82,-4.8,90.0,7.0,1
6.2,carflow0_1.0,46.19,-4.8,90.0,12.65,1
6.2,carflow1_0.0,18.34,-1.6,90.0,7.05,2
6.2,carflow1_1.0,46.39,-1.6,90.0,12.63,2
6.2,carflow2_0.0,180.87,1.6,270.0,7.34,3
6.2,carflow2_1.0,155.77,1.6,270.0,12.02,3
6.2,carflow3_0.0,181.07,4.8,270.0,7.24,4
6.2,carflow3_1.0,153.91,4.8,270.0,12.6,4
6.3,carflow0_0.0,19.54,-4.8,90.0,7.2,1
6.3,carflow0_1.0,47.48,-4.8,90.0,12.87,1
6.3,carflow1_0.0,19.07,-1.6,90.0,7.26,2
6.3,carflow1_1.0,47.67,-1.6,90.0,12.85,2
6.3,carflow2_0.0,180.12,1.6,270.0,7.51,3
6.3,carflow2_1.0,154.54,1.6,270.0,12.26,3
6.3,carflow3_0.0,180.32,4.8,270.0,7.5,4
6.3,carflow3_1.0,152.63,4.8,270.0,12.83,4
6.4,carflow0_0.0,20.28,-4.8,90.0,7.4,1
6.4,carflow0_1.0,48.78,-4.8,90.0,13.04,1
6.4,carflow1_0.0,19.81,-1.6,90.0,7.44,2
6.4,carflow1_1.0,48.97,-1.6,90.0,13.0,2
6.4,carflow2_0.0,179.35,1.6,270.0,7.74,3
6.4,carflow2_1.0,153.3,1.6,270.0,12.39,3
6.4,carflow3_0.0,179.55,4.8,270.0,7.74,4
6.4,carflow3_1.0,151.32,4.8,270.0,13.06,4
6.5,carflow0_0.0,21.04,-4.8,90.0,7.55,1
6.5,carflow0_1.0,50.11,-4.8,90.0,13.27,1
6.5,carflow1_0.0,20.57,-1.6,90.0,7.57,2
6.5,carflow1_1.0,50.29,-1.6,90.0,13.21,2
6.5,carflow2_0.0,178.55,1.6,270.0,7.94,3
6.5,carflow2_1.0,152.04,1.6,270.0,12.59,3
6.5,carflow3_0.0,178.75,4.8,270.0,7.94,4
6.5,carflow3_1.0,149.99,4.8,270.0,13.31,4
6.6,carflow0_0.0,21.81,-4.8,90.0,7.75,1
6.6,carflow0_1.0,51.46,-4.8,90.0,13.46,1
6.6,carflow1_0.0,21.35,-1.6,90.0,7.77,2
6.6,carflow1_1.0,51.64,-1.6,90.0,13.46,2
6.6,carflow2_0.0,177.73,1.6,270.0,8.18,3
6.6,carflow2_1.0,150.77,1.6,270.0,12.75,3
6.6,carflow3_0.0,177.94,4.8,270.0,8.1,4
6.6,carflow3_1.0,148.64,4.8,270.0,13.49,4
6.7,carflow0_0.0,22.61,-4.8,90.0,7.99,1
6.7,carflow0_1.0,52.83,-4.8,90.0,13.71,1
6.7,carflow1_0.0,22.14,-1.6,90.0,7.94,2
6.7,carflow1_1.0,53.0,-1.6,90.0,13.67,2
6.7,carflow2_0.0,176.89,1.6,270.0,8.42,3
6.7,carflow2_1.0,149.47,1.6,270.0,12.99,3
6.7,carflow3_0.0,177.12,4.8,270.0,8.26,4
6.7,carflow3_1.0,147.28,4.8,270.0,13.67,4
6.8,carflow0_0.0,23.43,-4.8,90.0,8.16,1
6.8,carflow0_1.0,54.21,-4.8,90.0,13.87,1
6.8,carflow1_0.0,22.95,-1.6,90.0,8.12,2
6.8,carflow1_1.0,54.39,-1.6,90.0,13.91,2
6.8,carflow2_0.0,176.04,1.6,270.0,8.56,3
6.8,carflow2_1.0,148.15,1.6,270.0,13.17,3
6.8,carflow3_0.0,176.27,4.8,270.0,8.42,4
6.8,carflow3_1.0,145.89,4.8,270.0,13.85,4
6.9,carflow0_0.0,24.26,-4.8,90.0,8.34,1
6.9,carflow0_1.0,55.63,-4.8,90.0,14.11,1
6.9,carflow1_0.0,23.78,-1.6,90.0,8.25,2
6.9,carflow1_1.0,55.81,-1.6,90.0,14.13,2
6.9,carflow2_0.0,175.16,1.6,270.0,8.76,3
6.9,carflow2_1.0,146.82,1.6,270.0,13.32,3
6.9,carflow3_0.0,175.41,4.8,270.0,8.66,4
6.9,carflow3_1.0,144.49,4.8,270.0,14.01,4
7.0,carflow0_0.0,25.11,-4.8,90.0,8.5,1
7.0,carflow0_1.0,57.05,-4.8,90.0,14.28,1
7.0,carflow1_0.0,24.62,-1.6,90.0,8.41,2
7.0,carflow1_1.0,57.23,-1.6,90.0,14.19,2
7.0,carflow2_0.0,174.26,1.6,270.0,9.02,3
7.0,carflow2_1.0,145.47,1.6,270.0,13.55,3
7.0,carflow3_0.0,174.53,4.8,270.0,8.83,4
7.0,carflow3_1.0,143.07,4.8,270.0,14.16,4
7.1,carflow0_0.0,25.98,-4.8,90.0,8.66,1
7.1,carflow0_1.0,58.5,-4.8,90.0,14.5,1
7.1,carflow1_0.0,25.48,-1.6,90.0,8.58,2
7.1,carflow1_1.0,58.65,-1.6,90.0,14.27,2
7.1,carflow2_0.0,173.33,1.6,270.0,9.26,3
7.1,carflow2_1.0,144.09,1.6,270.0,13.76,3
7.1,carflow3_0.0,173.62,4.8,270.0,9.02,4
7.1,carflow3_1.0,141.64,4.8,270.0,14.38,4
7.2,carflow0_0.0,26.87,-4.8,90.0,8.89,1
7.2,carflow0_1.0,59.95,-4.8,90.0,14.45,1
7.2,carflow1_0.0,26.36,-1.6,90.0,8.83,2
7.2,carflow1_1.0,60.08,-1.6,90.0,14.23,2
7.2,carflow2_0.0,172.39,1.6,270.0,9.4,3
7.2,carflow2_1.0,142.7,1.6,270.0,13.9,3
7.2,carflow3_0.0,172.71,4.8,270.0,9.16,4
7.2,carflow3_1.0,140.18,4.8,270.0,14.57,4
7.3,carflow0_0.0,27.78,-4.8,90.0,9.07,1
7.3,carflow0_1.0,61.39,-4.8,90.0,14.43,1
7.3,carflow1_0.0,27.26,-1.6,90.0,9.0,2
7.3,carflow1_1.0,61.51,-1.6,90.0,14.3,2
7.3,carflow2_0.0,171.44,1.6,270.0,9.56,3
7.3,carflow2_1.0,141.3,1.6,270.0,14.01,3
7.3,carflow3_0.0,171.77,4.8,270.0,9.41,4
7.3,carflow3_1.0,138.71,4.8,270.0,14.7,4
7.4,carflow0_0.0,28.71,-4.8,90.0,9.3,1
7.4,carflow0_1.0,62.84,-4.8,90.0,14.48,1
7.4,carflow1_0.0,28.18,-1.6,90.0,9.13,2
7.4,carflow1_1.0,62.94,-1.6,90.0,14.31,2
7.4,carflow2_0.0,170.46,1.6,270.0,9.72,3
7.4,carflow2_1.0,139.9,1.6,270.0,14.02,3
7.4,carflow3_0.0,170.81,4.8,270.0,9.6,4
7.4,carflow3_1.0,137.25,4.8,270.0,14.6,4
7.5,carflow0_0.0,29.65,-4.8,90.0,9.48,1
7.5,carflow0_1.0,64.29,-4.8,90.0,14.46,1
7.5,carflow1_0.0,29.1,-1.6,90.0,9.27,2
7.5,carflow1_1.0,64.36,-1.6,90.0,14.26,2
7.5,carflow2_0.0,169.47,1.6,270.0,9.92,3
7.5,carflow2_1.0,138.5,1.6,270.0,14.0,3
7.5,carflow3_0.0,169.82,4.8,270.0,9.86,4
7.5,carflow3_1.0,135.78,4.8,270.0,14.69,4
7.6,carflow0_0.0,30.62,-4.8,90.0,9.67,1
7.6,carflow0_1.0,65.73,-4.8,90.0,14.44,1
7.6,carflow1_0.0,30.05,-1.6,90.0,9.45,2
7.6,carflow1_1.0,65.79,-1.6,90.0,14.27,2
7.6,carflow2_0.0,168.46,1.6,270.0,10.1,3
7.6,carflow2_1.0,137.1,1.6,270.0,13.91,3
7.6,carflow3_0.0,168.81,4.8,270.0,10.06,4
7.6,carflow3_1.0,134.32,4.8,270.0,14.61,4
7.7,carflow0_0.0,31.61,-4.8,90.0,9.87,1
7.7,carflow0_1.0,67.17,-4.8,90.0,14.43,1
7.7,carflow1_0.0,31.01,-1.6,90.0,9.63,2
7.7,carflow1_1.0,67.22,-1.6,90.0,14.25,2
7.7,carflow2_0.0,167.43,1.6,270.0,10.35,3
7.7,carflow2_1.0,135.71,1.6,270.0,13.92,3
7.7,carflow3_0.0,167.79,4.8,270.0,10.25,4
7.7,carflow3_1.0,132.86,4.8,270.0,14.64,4
7.8,carflow0_0.0,32.61,-4.8,90.0,10.01,1
7.8,carflow0_1.0,68.61,-4.8,90.0,14.42,1
7.8,carflow1_0.0,31.99,-1.6,90.0,9.8,2
7.8,carflow1_1.0,68.64,-1.6,90.0,14.22,2
7.8,carflow2_0.0,166.37,1.6,270.0,10.59,3
7.8,carflow2_1.0,134.32,1.6,270.0,13.94,3
7.8,carflow3_0.0,166.74,4.8,270.0,10.48,4
7.8,carflow3_1.0,131.39,4.8,270.0,14.66,4
7.9,carflow0_0.0,33.63,-4.8,90.0,10.19,1
7.9,carflow0_1.0,70.06,-4.8,90.0,14.43,1
7.9,carflow1_0.0,32.99,-1.6,90.0,9.99,2
7.9,carflow1_1.0,70.06,-1.6,90.0,14.25,2
7.9,carflow2_0.0,165.29,1.6,270.0,10.82,3
7.9,carflow2_1.0,132.92,1.6,270.0,13.95,3
7.9,carflow3_0.0,165.67,4.8,270.0,10.71,4
7.9,carflow3_1.0,129.92,4.8,270.0,14.71,4
8.0,carflow0_0.0,34.66,-4.8,90.0,10.36,1
8.0,carflow0_1.0,71.5,-4.8,90.0,14.43,1
8.0,carflow1_0.0,34.0,-1.6,90.0,10.14,2
8.0,carflow1_1.0,71.49,-1.6,90.0,14.23,2
8.0,carflow2_0.0,164.19,1.6,270.0,11.02,3
8.0,carflow2_1.0,131.52,1.6,270.0,14.0,3
8.0,carflow3_0.0,164.57,4.8,270.0,10.96,4
8.0,carflow3_1.0,128.46,4.8,270.0,14.64,4
8.1,carflow0_0.0,35.72,-4.8,90.0,10.54,1
8.1,carflow0_1.0,72.95,-4.8,90.0,14.46,1
8.1,carflow1_0.0,35.04,-1.6,90.0,10.35,2
