time,id,x,y,angle,speed,lane
6.1,carflow1_1.0,715.39,8.0,270.0,6.1,0
6.1,carflow2_0.0,799.39,4.8,270.0,6.1,1
6.1,carflow2_1.0,811.09,4.8,270.0,6.1,1
6.1,carflow3_0.0,726.09,4.8,270.0,6.1,1
6.1,carflow3_1.0,749.29,4.8,270.0,6.1,1
6.1,carflowV2I_0.0,382.51,12.0,90.0,6.1,3
6.1,carflowV2I_1.0,347.01,15.2,90.0,6.1,4
6.1,carflowV2I_2.0,821.32,4.8,270.0,0.7,1
6.1,carflowV2I_3.0,586.49,4.8,270.0,6.1,1
6.2,carflow0_0.0,320.03,15.2,90.0,6.2,4
6.2,carflow0_1.0,280.63,15.2,90.0,6.2,4
6.2,carflow1_0.0,685.37,8.0,270.0,6.2,0
6.2,carflow1_1.0,714.77,8.0,270.0,6.2,0
6.2,carflow2_0.0,798.77,4.8,270.0,6.2,1
6.2,carflow2_1.0,810.47,4.8,270.0,6.2,1
6.2,carflow3_0.0,725.47,4.8,270.0,6.2,1
6.2,carflow3_1.0,748.67,4.8,270.0,6.2,1
6.2,carflowV2I_0.0,383.13,12.0,90.0,6.2,3
6.2,carflowV2I_1.0,347.63,15.2,90.0,6.2,4
6.2,carflowV2I_2.0,821.24,4.8,270.0,0.8,1
6.2,carflowV2I_3.0,585.87,4.8,270.0,6.2,1
6.3,carflow0_0.0,320.66,15.2,90.0,6.3,4
6.3,carflow0_1.0,281.26,15.2,90.0,6.3,4
6.3,carflow1_0.0,684.74,8.0,270.0,6.3,0
6.3,carflow1_1.0,714.14,8.0,270.0,6.3,0
6.3,carflow2_0.0,798.14,4.8,270.0,6.3,1
6.3,carflow2_1.0,809.84,4.8,270.0,6.3,1
6.3,carflow3_0.0,724.84,4.8,270.0,6.3,1
6.3,carflow3_1.0,748.04,4.8,270.0,6.3,1
6.3,carflowV2I_0.0,383.76,12.0,90.0,6.3,3
6.3,carflowV2I_1.0,348.26,15.2,90.0,6.3,4
6.3,carflowV2I_2.0,821.15,4.8,270.0,0.9,1
6.3,carflowV2I_3.0,585.24,4.8,270.0,6.3,1
6.4,carflow0_0.0,321.3,15.2,90.0,6.4,4
6.4,carflow0_1.0,281.9,15.2,90.0,6.4,4
6.4,carflow1_0.0,684.1,8.0,270.0,6.4,0
