time,id,x,y,angle,speed,lane
0.9,carflowV2I_0.0,-986.45,12.0,90.0,0.9,3
0.9,carflowV2I_1.0,-929.95,18.4,90.0,0.9,5
0.9,carflowV2I_2.0,723.95,4.8,270.0,0.9,1
0.9,carflowV2I_3.0,761.95,1.6,270.0,0.9,2
1.0,carflow0_0.0,-924.85,12.0,90.0,1.0,3
1.0,carflow0_1.0,-940.85,12.0,90.0,1.0,3
1.0,carflow1_0.0,-928.15,15.2,90.0,1.0,4
1.0,carflow1_1.0,-951.75,15.2,90.0,1.0,4
1.0,carflow2_0.0,-915.75,18.4,90.0,1.0,5
1.0,carflow2_1.0,-945.25,18.4,90.0,1.0,5
1.0,carflow3_0.0,651.75,4.8,270.0,1.0,1
1.0,carflow3_1.0,662.15,4.8,270.0,1.0,1
1.0,carflowV2I_0.0,-986.35,12.0,90.0,1.0,3
1.0,carflowV2I_1.0,-929.85,18.4,90.0,1.0,5
1.0,carflowV2I_2.0,723.85,4.8,270.0,1.0,1
1.0,carflowV2I_3.0,761.85,1.6,270.0,1.0,2
1.1,carflow0_0.0,-924.74,12.0,90.0,1.1,3
1.1,carflow0_1.0,-940.74,12.0,90.0,1.1,3
1.1,carflow1_0.0,-928.04,15.2,90.0,1.1,4
1.1,carflow1_1.0,-951.64,15.2,90.0,1.1,4
1.1,carflow2_0.0,-915.64,18.4,90.0,1.1,5
1.1,carflow2_1.0,-945.14,18.4,90.0,1.1,5
1.1,carflow3_0.0,651.64,4.8,270.0,1.1,1
1.1,carflow3_1.0,662.04,4.8,270.0,1.1,1
1.1,carflowV2I_0.0,-986.24,12.0,90.0,1.1,3
1.1,carflowV2I_1.0,-929.74,18.4,90.0,1.1,5
1.1,carflowV2I_2.0,723.74,4.8,270.0,1.1,1
1.1,carflowV2I_3.0,761.74,1.6,270.0,1.1,2
1.2,carflow0_0.0,-924.62,12.0,90.0,1.2,3
1.2,carflow0_1.0,-940.62,12.0,90.0,1.2,3
1.2,carflow1_0.0,-927.92,15.2,90.0,1.2,4
1.2,carflow1_1.0,-951.52,15.2,90.0,1.2,4
1.2,carflow2_0.0,-915.52,18.4,90.0,1.2,5
1.2,carflow2_1.0,-945.02,18.4,90.0,1.2,5
1.2,carflow3_0.0,651.52,4.8,270.0,1.2,1
1.2,carflow3_1.0,661.92,4.8,270.0,1.2,1
1.2,carflowV2I_0.0,-986.12,12.0,90.0,1.2,3
1.2,carflowV2I_1.0,-929.62,18.4,90.0,1.2,5
1.2,carflowV2I_2.0,723.62,4.8,270.0,1.2,1
1.2,carflowV2I_3.0,761.62,1.6,270.0,1.2,2
1.3,carflow0_0.0,-924.49,12.0,90.0,1.3,3
1.3,carflow0_1.0,-940.49,12.0,90.0,1.3,3
1.3,carflow1_0.0,-927.79,15.2,90.0,1.3,4
1.3,carflow1_1.0,-951.39,15.2,90.0,1.3,4
1.3,carflow2_0.0,-915.39,18.4,90.0,1.3,5
1.3,carflow2_1.0,-944.89,18.4,90.0,1.3,5
1.3,carflow3_0.0,651.39,4.8,270.0,1.3,1
1.3,carflow3_1.0,661.79,4.8,270.0,1.3,1
1.3,carflowV2I_0.0,-985.99,12.0,90.0,1.3,3
1.3,carflowV2I_1.0,-929.49,18.4,90.0,1.3,5
1.3,carflowV2I_2.0,723.49,4.8,270.0,1.3,1
1.3,carflowV2I_3.0,761.49,1.6,270.0,1.3,2
1.4,carflow0_0.0,-924.35,12.0,90.0,1.4,3
1.4,carflow0_1.0,-940.35,12.0,90.0,1.4,3
1.4,carflow1_0.0,-927.65,15.2,90.0,1.4,4
1.4,carflow1_1.0,-951.25,15.2,90.0,1.4,4
1.4,carflow2_0.0,-915.25,18.4,90.0,1.4,5
1.4,carflow2_1.0,-944.75,18.4,90.0,1.4,5
1.4,carflow3_0.0,651.25,4.8,270.0,1.4,1
1.4,carflow3_1.0,661.65,4.8,270.0,1.4,1
1.4,carflowV2I_0.0,-985.85,12.0,90.0,1.4,3
1.4,carflowV2I_1.0,-929.35,18.4,90.0,1.4,5
1.4,carflowV2I_2.0,723.35,4.8,270.0,1.4,1
1.4,carflowV2I_3.0,761.35,1.6,270.0,1.4,2
1.5,carflow0_0.0,-924.2,12.0,90.0,1.5,3
1.5,carflow0_1.0,-940.2,12.0,90.0,1.5,3
1.5,carflow1_0.0,-927.5,15.2,90.0,1.5,4
1.5,carflow1_1.0,-951.1,15.2,90.0,1.5,4
1.5,carflow2_0.0,-915.1,18.4,90.0,1.5,5
1.5,carflow2_1.0,-944.6,18.4,90.0,1.5,5
1.5,carflow3_0.0,651.1,4.8,270.0,1.5,1
1.5,carflow3_1.0,661.5,4.8,270.0,1.5,1
1.5,carflowV2I_0.0,-985.7,12.0,90.0,1.5,3
1.5,carflowV2I_1.0,-929.2,18.4,90.0,1.5,5
1.5,carflowV2I_2.0,723.2,4.8,270.0,1.5,1
1.5,carflowV2I_3.0,761.2,1.6,270.0,1.5,2
1.6,carflow0_0.0,-924.04,12.0,90.0,1.6,3
1.6,carflow0_1.0,-940.04,12.0,90.0,1.6,3
1.6,carflow1_0.0,-927.34,15.2,90.0,1.6,4
1.6,carflow1_1.0,-950.94,15.2,90.0,1.6,4
1.6,carflow2_0.0,-914.94,18.4,90.0,1.6,5
1.6,carflow2_1.0,-944.44,18.4,90.0,1.6,5
1.6,carflow3_0.0,650.94,4.8,270.0,1.6,1
1.6,carflow3_1.0,661.34,4.8,270.0,1.6,1
1.6,carflowV2I_0.0,-985.54,12.0,90.0,1.6,3
1.6,carflowV2I_1.0,-929.04,18.4,90.0,1.6,5
1.6,carflowV2I_2.0,723.04,4.8,270.0,1.6,1
1.6,carflowV2I_3.0,761.04,1.6,270.0,1.6,2
1.7,carflow0_0.0,-923.87,12.0,90.0,1.7,3
1.7,carflow0_1.0,-939.87,12.0,90.0,1.7,3
1.7,carflow1_0.0,-927.17,15.2,90.0,1.7,4
1.7,carflow1_1.0,-950.77,15.2,90.0,1.7,4
1.7,carflow2_0.0,-914.77,18.4,90.0,1.7,5
1.7,carflow2_1.0,-944.27,18.4,90.0,1.7,5
1.7,carflow3_0.0,650.77,4.8,270.0,1.7,1
1.7,carflow3_1.0,661.17,4.8,270.0,1.7,1
1.7,carflowV2I_0.0,-985.37,12.0,90.0,1.7,3
1.7,carflowV2I_1.0,-928.87,18.4,90.0,1.7,5
1.7,carflowV2I_2.0,722.87,4.8,270.0,1.7,1
1.7,carflowV2I_3.0,760.87,1.6,270.0,1.7,2
1.8,carflow0_0.0,-923.69,12.0,90.0,1.8,3
1.8,carflow0_1.0,-939.69,12.0,90.0,1.8,3
1.8,carflow1_0.0,-926.99,15.2,90.0,1.8,4
1.8,carflow1_1.0,-950.59,15.2,90.0,1.8,4
1.8,carflow2_0.0,-914.59,18.4,90.0,1.8,5
1.8,carflow2_1.0,-944.09,18.4,90.0,1.8,5
1.8,carflow3_0.0,650.59,4.8,270.0,1.8,1
1.8,carflow3_1.0,660.99,4.8,270.0,1.8,1
1.8,carflowV2I_0.0,-985.19,12.0,90.0,1.8,3
1.8,carflowV2I_1.0,-928.69,18.4,90.0,1.8,5
1.8,carflowV2I_2.0,722.69,4.8,270.0,1.8,1
1.8,carflowV2I_3.0,760.69,1.6,270.0,1.8,2
1.9,carflow0_0.0,-923.5,12.0,90.0,1.9,3
1.9,carflow0_1.0,-939.5,12.0,90.0,1.9,3
1.9,carflow1_0.0,-926.8,15.2,90.0,1.9,4
1.9,carflow1_1.0,-950.4,15.2,90.0,1.9,4
1.9,carflow2_0.0,-914.4,18.4,90.0,1.9,5
1.9,carflow2_1.0,-943.9,18.4,90.0,1.9,5
1.9,carflow3_0.0,650.4,4.8,270.0,1.9,1
1.9,carflow3_1.0,660.8,4.8,270.0,1.9,1
1.9,carflowV2I_0.0,-985.0,12.0,90.0,1.9,3
1.9,carflowV2I_1.0,-928.5,18.4,90.0,1.9,5
1.9,carflowV2I_2.0,722.5,4.8,270.0,1.9,1
1.9,carflowV2I_3.0,760.5,1.6,270.0,1.9,2
2.0,carflow0_0.0,-923.3,12.0,90.0,2.0,3
2.0,carflow0_1.0,-939.3,12.0,90.0,2.0,3
2.0,carflow1_0.0,-926.6,15.2,90.0,2.0,4
2.0,carflow1_1.0,-950.2,15.2,90.0,2.0,4
2.0,carflow2_0.0,-914.2,18.4,90.0,2.0,5
2.0,carflow2_1.0,-943.7,18.4,90.0,2.0,5
2.0,carflow3_0.0,650.2,4.8,270.0,2.0,1
2.0,carflow3_1.0,660.6,4.8,270.0,2.0,1
2.0,carflowV2I_0.0,-984.8,12.0,90.0,2.0,3
2.0,carflowV2I_1.0,-928.3,18.4,90.0,2.0,5
2.0,carflowV2I_2.0,722.3,4.8,270.0,2.0,1
2.0,carflowV2I_3.0,760.3,1.6,270.0,2.0,2
2.1,carflow0_0.0,-923.09,12.0,90.0,2.1,3
2.1,carflow0_1.0,-939.09,12.0,90.0,2.1,3
2.1,carflow1_0.0,-926.39,15.2,90.0,2.1,4
2.1,carflow1_1.0,-949.99,15.2,90.0,2.1,4
2.1,carflow2_0.0,-913.99,18.4,90.0,2.1,5
2.1,carflow2_1.0,-943.49,18.4,90.0,2.1,5
2.1,carflow3_0.0,649.99,4.8,270.0,2.1,1
2.1,carflow3_1.0,660.39,4.8,270.0,2.1,1
2.1,carflowV2I_0.0,-984.59,12.0,90.0,2.1,3
2.1,carflowV2I_1.0,-928.09,18.4,90.0,2.1,5
2.1,carflowV2I_2.0,722.09,4.8,270.0,2.1,1
2.1,carflowV2I_3.0,760.09,1.6,270.0,2.1,2
2.2,carflow0_0.0,-922.87,12.0,90.0,2.2,3
2.2,carflow0_1.0,-938.87,12.0,90.0,2.2,3
2.2,carflow1_0.0,-926.17,15.2,90.0,2.2,4
2.2,carflow1_1.0,-949.77,15.2,90.0,2.2,4
2.2,carflow2_0.0,-913.77,18.4,90.0,2.2,5
2.2,carflow2_1.0,-943.27,18.4,90.0,2.2,5
2.2,carflow3_0.0,649.77,4.8,270.0,2.2,1
2.2,carflow3_1.0,660.17,4.8,270.0,2.2,1
2.2,carflowV2I_0.0,-984.37,12.0,90.0,2.2,3
2.2,carflowV2I_1.0,-927.87,18.4,90.0,2.2,5
2.2,carflowV2I_2.0,721.87,4.8,270.0,2.2,1
2.2,carflowV2I_3.0,759.87,1.6,270.0,2.2,2
2.3,carflow0_0.0,-922.64,12.0,90.0,2.3,3
2.3,carflow0_1.0,-938.64,12.0,90.0,2.3,3
2.3,carflow1_0.0,-925.94,15.2,90.0,2.3,4
2.3,carflow1_1.0,-949.54,15.2,90.0,2.3,4
2.3,carflow2_0.0,-913.54,18.4,90.0,2.3,5
2.3,carflow2_1.0,-943.04,18.4,90.0,2.3,5
2.3,carflow3_0.0,649.54,4.8,270.0,2.3,1
2.3,carflow3_1.0,659.94,4.8,270.0,2.3,1
2.3,carflowV2I_0.0,-984.14,12.0,90.0,2.3,3
2.3,carflowV2I_1.0,-927.64,18.4,90.0,2.3,5
2.3,carflowV2I_2.0,721.64,4.8,270.0,2.3,1
2.3,carflowV2I_3.0,759.64,1.6,270.0,2.3,2
2.4,carflow0_0.0,-922.4,12.0,90.0,2.4,3
2.4,carflow0_1.0,-938.4,12.0,90.0,2.4,3
2.4,carflow1_0.0,-925.7,15.2,90.0,2.4,4
2.4,carflow1_1.0,-949.3,15.2,90.0,2.4,4
2.4,carflow2_0.0,-913.3,18.4,90.0,2.4,5
2.4,carflow2_1.0,-942.8,18.4,90.0,2.4,5
2.4,carflow3_0.0,649.3,4.8,270.0,2.4,1
2.4,carflow3_1.0,659.7,4.8,270.0,2.4,1
2.4,carflowV2I_0.0,-983.9,12.0,90.0,2.4,3
2.4,carflowV2I_1.0,-927.4,18.4,90.0,2.4,5
2.4,carflowV2I_2.0,721.4,4.8,270.0,2.4,1
2.4,carflowV2I_3.0,759.4,1.6,270.0,2.4,2
2.5,carflow0_0.0,-922.15,12.0,90.0,2.5,3
2.5,carflow0_1.0,-938.15,12.0,90.0,2.5,3
2.5,carflow1_0.0,-925.45,15.2,90.0,2.5,4
2.5,carflow1_1.0,-949.05,15.2,90.0,2.5,4
2.5,carflow2_0.0,-913.05,18.4,90.0,2.5,5
2.5,carflow2_1.0,-942.55,18.4,90.0,2.5,5
2.5,carflow3_0.0,649.05,4.8,270.0,2.5,1
2.5,carflow3_1.0,659.45,4.8,270.0,2.5,1
2.5,carflowV2I_0.0,-983.65,12.0,90.0,2.5,3
2.5,carflowV2I_1.0,-927.15,18.4,90.0,2.5,5
2.5,carflowV2I_2.0,721.15,4.8,270.0,2.5,1
2.5,carflowV2I_3.0,759.15,1.6,270.0,2.5,2
